date_order,ord_no,ord_issue_by,site_no,art_no,order_qty,orderv_amt
2022-07-25,ORD002087,นางสาวอภิชาติ วงศ์สุนทร,1,6,20.7,0
2022-07-25,ORD002118,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2022-07-26,ORD002223,นางสาววรรณา พิพัฒน์วงศ์,1,8,20.7,0
2022-07-26,ORD002225,นางสาววรรณา พิพัฒน์วงศ์,3,4,17.25,0
2022-07-25,ORD002072,นายอาทิตย์ รุ่งเรือง,3,9,11.5,0
2022-07-25,ORD002116,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2022-07-25,ORD002088,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2022-07-25,ORD002119,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2022-07-25,ORD002085,นางสาวอภิชาติ วงศ์สุนทร,3,6,41.4,0
2022-07-25,ORD002129,นางสาวอภิชาติ วงศ์สุนทร,3,0,13.8,0
2022-07-25,ORD002127,นางสาวอภิชาติ วงศ์สุนทร,1,0,41.4,0
2022-07-26,ORD002229,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2022-07-26,ORD002232,นางสาวอภิชาติ วงศ์สุนทร,1,0,27.6,0
2022-07-27,ORD002284,นางสาววรรณา พิพัฒน์วงศ์,1,4,34.5,0
2022-07-26,ORD002242,นางสาวอภิชาติ วงศ์สุนทร,1,5,8.05,0
2022-07-27,ORD002260,นายสมชาย แซ่ลิ้ม,2,0,69,0
2022-07-26,ORD002244,นางสาวอภิชาติ วงศ์สุนทร,2,5,8.05,0
2022-07-28,ORD002353,นายสมชาย แซ่ลิ้ม,2,5,40.25,2012.5
2022-07-25,ORD002089,นางสาวอภิชาติ วงศ์สุนทร,3,6,34.5,0
2022-07-27,ORD002276,นางสาววรรณา พิพัฒน์วงศ์,3,2,23,0
2022-07-26,ORD002233,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2022-07-26,ORD002231,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2022-07-27,ORD002260,นายสมชาย แซ่ลิ้ม,2,7,74.75,0
2022-07-28,ORD002353,นายสมชาย แซ่ลิ้ม,2,7,74.75,1943.5
2022-07-26,ORD002228,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2022-07-26,ORD002227,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2022-07-26,ORD002243,นางสาวอภิชาติ วงศ์สุนทร,4,0,41.4,0
2022-07-27,ORD002287,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2022-07-25,ORD002092,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2022-07-26,ORD002230,นางสาวอภิชาติ วงศ์สุนทร,4,9,23,0
2022-07-26,ORD002243,นางสาวอภิชาติ วงศ์สุนทร,4,5,8.05,0
2022-07-27,ORD002277,นางสาววรรณา พิพัฒน์วงศ์,4,2,23,0
2022-07-25,ORD002091,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2022-07-26,ORD002234,นางสาวอภิชาติ วงศ์สุนทร,0,0,27.6,0
2022-07-25,ORD002090,นางสาวอภิชาติ วงศ์สุนทร,0,6,20.7,0
2022-07-27,ORD002283,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2022-07-25,ORD002096,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2022-07-27,ORD002300,นางสาวอภิชาติ วงศ์สุนทร,3,5,8.05,0
2022-07-27,ORD002279,นางสาววรรณา พิพัฒน์วงศ์,3,4,34.5,0
2022-07-25,ORD002094,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2022-07-27,ORD002299,นางสาวอภิชาติ วงศ์สุนทร,4,0,41.4,0
2022-07-27,ORD002299,นางสาวอภิชาติ วงศ์สุนทร,4,5,8.05,0
2022-07-28,ORD002315,นายอาทิตย์ รุ่งเรือง,3,3,46,0
2022-07-27,ORD002290,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2022-07-27,ORD002301,นางสาวอภิชาติ วงศ์สุนทร,2,5,8.05,0
2022-07-27,ORD002297,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2022-07-28,ORD002351,นายสมชาย แซ่ลิ้ม,2,7,74.75,0
2022-07-27,ORD002259,นายสมชาย แซ่ลิ้ม,2,8,62.1,0
2022-07-28,ORD002350,นายสมชาย แซ่ลิ้ม,2,4,51.75,0
2022-07-29,ORD002564,นายสมชาย แซ่ลิ้ม,2,4,69,1380
2022-07-27,ORD002278,นางสาววรรณา พิพัฒน์วงศ์,2,2,23,0
2022-07-29,ORD002564,นายสมชาย แซ่ลิ้ม,2,2,23,874
2022-07-28,ORD002351,นายสมชาย แซ่ลิ้ม,2,0,69,0
2022-07-25,ORD002095,นางสาวอภิชาติ วงศ์สุนทร,3,6,27.6,0
2022-07-27,ORD002289,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2022-07-26,ORD002235,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2022-07-25,ORD002093,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-07-28,ORD002316,นายอาทิตย์ รุ่งเรือง,1,3,23,0
2022-07-28,ORD002317,นายพิชัย เกียรติกุล,1,4,34.5,0
2022-07-27,ORD002304,นางสาวอภิชาติ วงศ์สุนทร,3,7,14.95,0
2022-07-29,ORD002556,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2022-07-27,ORD002304,นางสาวอภิชาติ วงศ์สุนทร,3,5,8.05,0
2022-07-26,ORD002237,นางสาวอภิชาติ วงศ์สุนทร,3,0,13.8,0
2022-07-25,ORD002098,นางสาวอภิชาติ วงศ์สุนทร,3,6,20.7,0
2022-07-29,ORD002452,นายอาทิตย์ รุ่งเรือง,3,6,13.8,0
2022-07-27,ORD002291,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2022-07-27,ORD002293,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2022-07-25,ORD002097,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2022-07-27,ORD002285,นางสาววรรณา พิพัฒน์วงศ์,1,4,34.5,0
2022-07-29,ORD002557,นางสาวอภิชาติ วงศ์สุนทร,2,2,23,0
2022-07-29,ORD002562,นางสาววรรณา พิพัฒน์วงศ์,2,2,23,0
2022-07-30,ORD002635,นายสมชาย แซ่ลิ้ม,2,2,46,1748
2022-07-27,ORD002307,นางสาวอภิชาติ วงศ์สุนทร,1,5,8.05,0
2022-07-26,ORD002238,นางสาวอภิชาติ วงศ์สุนทร,0,7,14.95,0
2022-07-26,ORD002236,นางสาวอภิชาติ วงศ์สุนทร,1,0,27.6,0
2022-07-27,ORD002308,นางสาวอภิชาติ วงศ์สุนทร,4,5,16.1,0
2022-07-25,ORD002109,นางสาววรรณา พิพัฒน์วงศ์,4,0,27.6,0
2022-07-27,ORD002308,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2022-07-29,ORD002457,นายอาทิตย์ รุ่งเรือง,4,3,23,0
2022-07-27,ORD002281,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2022-07-27,ORD002307,นางสาวอภิชาติ วงศ์สุนทร,1,7,14.95,0
2022-07-27,ORD002305,นางสาวอภิชาติ วงศ์สุนทร,0,7,29.9,0
2022-07-25,ORD002099,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2022-07-26,ORD002238,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-07-27,ORD002292,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2022-07-27,ORD002305,นางสาวอภิชาติ วงศ์สุนทร,0,5,8.05,0
2022-07-27,ORD002306,นางสาวอภิชาติ วงศ์สุนทร,2,5,16.1,0
2022-07-30,ORD002635,นายสมชาย แซ่ลิ้ม,2,5,40.25,2012.5
2022-07-30,ORD002635,นายสมชาย แซ่ลิ้ม,2,7,74.75,1943.5
2022-07-27,ORD002308,นางสาวอภิชาติ วงศ์สุนทร,4,7,29.9,0
2022-07-27,ORD002294,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2022-07-30,ORD002626,นายพิชัย เกียรติกุล,1,7,14.95,0
2022-07-25,ORD002102,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-07-30,ORD002627,นายพิชัย เกียรติกุล,1,4,17.25,0
2022-07-27,ORD002295,นางสาวอภิชาติ วงศ์สุนทร,3,9,11.5,0
2022-07-25,ORD002100,นางสาวอภิชาติ วงศ์สุนทร,3,6,20.7,0
2022-07-26,ORD002240,นางสาวอภิชาติ วงศ์สุนทร,3,0,13.8,0
2022-07-30,ORD002624,นายอาทิตย์ รุ่งเรือง,3,6,6.9,0
2022-07-25,ORD002108,นางสาววรรณา พิพัฒน์วงศ์,1,0,13.8,0
2022-07-26,ORD002239,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2022-07-25,ORD002110,นางสาววรรณา พิพัฒน์วงศ์,4,0,13.8,0
2022-07-29,ORD002560,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2022-07-29,ORD002558,นางสาวอภิชาติ วงศ์สุนทร,4,5,16.1,0
2022-07-25,ORD002103,นางสาวอภิชาติ วงศ์สุนทร,4,6,6.9,0
2022-07-27,ORD002296,นางสาวอภิชาติ วงศ์สุนทร,4,9,11.5,0
2022-07-25,ORD002101,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2022-07-26,ORD002241,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-07-29,ORD002561,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-07-30,ORD002625,นายอาทิตย์ รุ่งเรือง,0,3,23,0
2022-07-29,ORD002563,นางสาววรรณา พิพัฒน์วงศ์,2,2,23,0
2022-07-27,ORD002298,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2022-07-29,ORD002559,นางสาวอภิชาติ วงศ์สุนทร,2,5,16.1,0
2022-07-31,ORD002679,นายสมชาย แซ่ลิ้ม,2,7,44.85,0
2022-07-25,ORD002104,นางสาวอภิชาติ วงศ์สุนทร,3,6,13.8,0
2022-07-27,ORD002280,นางสาววรรณา พิพัฒน์วงศ์,3,4,34.5,0
2022-07-25,ORD002105,นางสาวอภิชาติ วงศ์สุนทร,0,6,6.9,0
2022-07-31,ORD002675,นางสุนีย์ เลิศไพศาล,0,0,55.2,0
2022-07-31,ORD002678,นายอาทิตย์ รุ่งเรือง,2,3,23,0
2022-07-31,ORD002679,นายสมชาย แซ่ลิ้ม,2,0,27.6,0
2022-08-01,ORD002793,นายสมชาย แซ่ลิ้ม,2,2,23,874
2022-07-31,ORD002677,นายธนพล จิตรสมบูรณ์,4,7,44.85,0
2022-07-27,ORD002282,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2022-07-27,ORD002288,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2022-07-27,ORD002286,นางสาววรรณา พิพัฒน์วงศ์,1,4,17.25,0
2022-07-31,ORD002674,นายพิชัย เกียรติกุล,1,4,34.5,0
2022-07-25,ORD002106,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-07-31,ORD002676,นายพิชัย เกียรติกุล,1,0,27.6,0
2022-07-25,ORD002107,นางสาวอภิชาติ วงศ์สุนทร,3,6,6.9,0
2022-08-01,ORD002708,นายอาทิตย์ รุ่งเรือง,3,6,6.9,0
2022-08-01,ORD002707,นายอาทิตย์ รุ่งเรือง,3,3,23,0
2022-08-01,ORD002821,นางสาววรรณา พิพัฒน์วงศ์,3,4,34.5,0
2022-08-01,ORD002710,นายธนพล จิตรสมบูรณ์,4,7,29.9,0
2022-08-01,ORD002738,นายสมชาย แซ่ลิ้ม,2,7,29.9,0
2022-08-01,ORD002738,นายสมชาย แซ่ลิ้ม,2,0,27.6,0
2022-08-01,ORD002794,นางสาววรรณา พิพัฒน์วงศ์,2,7,59.8,0
2022-08-01,ORD002794,นางสาววรรณา พิพัฒน์วงศ์,2,0,27.6,0
2022-07-25,ORD002115,นางสาวอภิชาติ วงศ์สุนทร,0,7,14.95,0
2022-08-01,ORD002822,นางสาววรรณา พิพัฒน์วงศ์,0,4,17.25,0
2022-08-01,ORD002796,นางสาวอภิชาติ วงศ์สุนทร,4,5,16.1,0
2022-08-01,ORD002800,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2022-08-01,ORD002828,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2022-08-01,ORD002836,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2022-08-02,ORD002940,นางสาวอภิชาติ วงศ์สุนทร,2,3,69,0
2022-08-02,ORD002909,นางสาววรรณา พิพัฒน์วงศ์,2,7,44.85,0
2022-08-01,ORD002832,นางสาวอภิชาติ วงศ์สุนทร,4,7,44.85,0
2022-08-01,ORD002800,นางสาวอภิชาติ วงศ์สุนทร,4,8,20.7,0
2022-08-01,ORD002802,นางสาวอภิชาติ วงศ์สุนทร,2,6,6.9,0
2022-08-02,ORD002906,นายอาทิตย์ รุ่งเรือง,2,6,6.9,0
2022-08-02,ORD002947,นางสาวอภิชาติ วงศ์สุนทร,2,6,103.5,0
2022-08-01,ORD002709,นายอาทิตย์ รุ่งเรือง,3,9,11.5,0
2022-08-01,ORD002823,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2022-08-02,ORD002917,นางสาววรรณา พิพัฒน์วงศ์,4,4,17.25,0
2022-08-01,ORD002798,นางสาวอภิชาติ วงศ์สุนทร,2,8,20.7,0
